trip,lon,lat,step_speed,step_direction
P1108_18_SV_T1,-77.304836,-11.709621,14.896707186242788,11.812938689165776
P1108_18_SV_T1,-77.306652,-11.7085745,15.311356242767394,-7.454176790810893
P1108_18_SV_T1,-77.308604,-11.707926,14.978203417226762,-11.736202710502825
P1108_18_SV_T1,-77.3106925,-11.707609,15.35718468658956,-9.929987337173145
P1108_18_SV_T1,-77.312637,-11.707179,14.485431938324385,3.914700660392101
P1108_18_SV_T1,-77.314145,-11.7072765,10.98166369685494,-16.503534531001606
P1108_18_SV_T1,-77.31559200000002,-11.70788,11.428566160768405,-19.29296071102181
P1108_18_SV_T1,-77.317011,-11.708572,11.519034312003493,-3.4040052727551138
P1108_18_SV_T1,-77.318724,-11.708408,12.506721672283067,32.058853355649774
P1108_18_SV_T1,-77.32024150000002,-11.707542,12.762814290191406,24.64946660466967
P1108_18_SV_T1,-77.32098099999997,-11.707133500000001,6.169627670297317,-0.804677189344261
P1108_18_SV_T1,-77.32154150000002,-11.707516,4.9643653625746085,-64.30248505762552
P1108_18_SV_T1,-77.323115,-11.707744,11.558246428448324,26.45603069588109
P1108_18_SV_T1,-77.3244595,-11.707392,10.112901461634383,23.38649765177587
P1108_18_SV_T1,-77.325905,-11.706619,11.96795364211962,13.670963197655395
P1108_18_SV_T1,-77.32699737499998,-11.70600075,9.168222554560275,1.38755180828457
P1108_18_SV_T1,-77.32757,-11.706435,5.262896456318677,-67.78372589743003
P1108_18_SV_T1,-77.32933349999998,-11.706062,13.109963313763895,49.944998679184636
P1108_18_SV_T1,-77.330873,-11.705605,11.689501526117061,4.676094881654592
P1108_18_SV_T1,-77.33191,-11.705533500000001,7.554008365807438,-12.837134252186615
P1108_18_SV_T1,-77.332389,-11.705974,4.774979070898124,-47.230536704753256
P1108_18_SV_T1,-77.334025,-11.7061245,11.940304849108415,37.83574815977133
P1108_18_SV_T1,-77.335492,-11.706853,11.952371699899649,-21.52439248895155
P1108_18_SV_T1,-77.3367689375,-11.7075466875,10.611091668062466,-2.1293956942605514
P1108_18_SV_T1,-77.336663,-11.707452,1.0422591066554554,166.63128909612382
P1108_18_SV_T1,-77.3361635,-11.7088505,10.994412453140793,113.11308060518007
P1108_18_SV_T1,-77.335955,-11.710159,9.827627274208194,10.40842841321134
P1108_18_SV_T1,-77.3362115,-11.710325,2.2341235071030643,65.4062213149908
P1108_18_SV_T1,-77.33698299999998,-11.711669,11.441130618110876,-27.198524486308088
P1108_18_SV_T1,-77.33651950000002,-11.712991,10.372342190190071,-48.28711643366148
P1108_18_SV_T1,-77.33588042857143,-11.712442,6.177503851326637,-112.31371139239515
P1108_18_SV_T1,-77.3358875,-11.712483,0.30856203057902604,140.84709598061818
P1108_18_SV_T1,-77.33615,-11.713522,7.942662059638817,4.309344751417882
P1108_18_SV_T1,-77.3348115,-11.7143925,11.675723909717664,-70.3034036052681
P1108_18_SV_T1,-77.333797,-11.715478,10.91917791546984,13.945942632242648
P1108_18_SV_T1,-77.3326715,-11.716257,10.014973917898024,-12.282502242197154
P1108_18_SV_T1,-77.333021,-11.716335,2.604669082218481,131.90498174831453
P1108_18_SV_T1,-77.33241100000002,-11.7176855,10.95823039323523,-101.018612025656
P1108_18_SV_T1,-77.331236,-11.718878,12.296484640192,-20.11475610759976
P1108_18_SV_T1,-77.32970449999998,-11.7196105,12.384731240367561,-19.992459672591337
P1108_18_SV_T1,-77.32831800000002,-11.720476,11.947641184283805,6.484314678138063
P1108_18_SV_T1,-77.32844871428571,-11.72066,1.6632766254128348,92.30347702170955
P1108_18_SV_T1,-77.328174,-11.721494,6.502898484691576,-52.69793295303134
P1108_18_SV_T1,-77.3269445,-11.7228605,13.514446088264082,-23.503460977209787
P1108_18_SV_T1,-77.325414,-11.723778,13.039399555971697,-17.143597234923728
P1108_18_SV_T1,-77.32382700000002,-11.724584,12.99006663359092,-4.061311001766228
P1108_18_SV_T1,-77.322203,-11.725576,13.907903904154342,4.5424994333072695
P1108_18_SV_T1,-77.3208085,-11.7267425,13.326586394158303,8.550069474878526
P1108_18_SV_T1,-77.31923,-11.727546,12.92659618122764,-13.039267346442898
P1108_18_SV_T1,-77.31763950000001,-11.728432000000002,13.295840485687973,2.168073568466553
P1108_18_SV_T1,-77.315933,-11.729254,13.81845422867038,-3.4417262722992636
P1108_18_SV_T1,-77.314465,-11.730338,13.359568145018306,10.827116239772463
P1108_18_SV_T1,-77.312834,-11.731268,13.713668176643464,-6.807381194015932
P1108_18_SV_T1,-77.311388,-11.7322355,12.725198926950624,4.132153621777533
P1108_18_SV_T1,-77.309995,-11.733235,12.548018099672847,1.8877402414048987
P1108_18_SV_T1,-77.30856299999998,-11.734225,12.736854859033295,-1.0092158695616718
P1108_18_SV_T1,-77.307412,-11.735443,12.313924910869027,11.997952741265351
P1108_18_SV_T1,-77.30622650000002,-11.7367825,13.152919216036091,1.8663542865136264
P1108_18_SV_T1,-77.304912,-11.737976,13.025280627871465,-6.249078005579918
P1108_18_SV_T1,-77.303573,-11.739164,13.128888596296553,-0.6587213061446846
P1108_18_SV_T1,-77.301991,-11.740271,14.127973157308665,-6.628964498380469
P1108_18_SV_T1,-77.30055200000002,-11.741331,13.083774353487408,1.4031664988952883
P1108_18_SV_T1,-77.298701,-11.742683,16.77862451505049,-0.23247552054891685
P1108_18_SV_T1,-77.2972785,-11.7443405,16.06567356152285,13.237135809650454
P1108_18_SV_T1,-77.295946,-11.745722,14.100590567843495,-3.3213080080241184
P1108_18_SV_T1,-77.29565699999998,-11.7466525,7.217258306184906,26.44650519025473
P1108_18_SV_T1,-77.29551500000002,-11.746568,1.2073045521654069,-104.37765888348692
P1108_18_SV_T1,-77.2957725,-11.746838,2.7412683488703387,164.3283863468492
P1108_18_SV_T1,-77.295097,-11.748064,10.337237417442287,-71.3812518802797
P1108_18_SV_T1,-77.29355100000002,-11.749367,14.82090212408416,-20.932107213819393
P1108_18_SV_T1,-77.29196400000002,-11.750385,13.784462878494706,-7.491229197101461
P1108_18_SV_T1,-77.2901425,-11.751142,14.376683784842491,-10.231802006282694
P1108_18_SV_T1,-77.288586,-11.752376,14.551149180950055,15.999140047924554
P1108_18_SV_T1,-77.2871425,-11.753575,13.753245239982562,1.3117045611665503
P1108_18_SV_T1,-77.285527,-11.754631,14.112583085671108,-6.58171947298257
P1108_18_SV_T1,-77.28406600000002,-11.7556685,13.112681770116687,2.225189839888941
P1108_18_SV_T1,-77.28255,-11.756633,13.135292114193252,-2.937339211361177
P1108_18_SV_T1,-77.2809575,-11.757585,13.556084635764144,-1.60885095184085
P1108_18_SV_T1,-77.279477,-11.758601,13.135305337687488,3.6202587742030654
P1108_18_SV_T1,-77.27790300000002,-11.7595975,13.617945800149755,-2.1394129306603986
P1108_18_SV_T1,-77.27645799999998,-11.760724,13.41976920979449,5.640665580185825
P1108_18_SV_T1,-77.2750205,-11.761732,12.84598569665966,-2.9179851696130186
P1108_18_SV_T1,-77.273563,-11.762864,13.516192987903464,2.8137459716868847
P1108_18_SV_T1,-77.27211199999998,-11.7639315,13.186216501053252,-1.5018438595730572
P1108_18_SV_T1,-77.2708,-11.765168,13.230551600387518,6.986331608074652
P1108_18_SV_T1,-77.2693795,-11.766314,13.372385895942225,-4.419555773613865
P1108_18_SV_T1,-77.267963,-11.767409,13.112096073932149,-1.1954636019962663
P1108_18_SV_T1,-77.2672915,-11.768841,11.692869056008025,27.04604213901101
P1108_18_SV_T1,-77.266717,-11.77022,11.05169116865104,2.47037443700097
P1108_18_SV_T1,-77.2655015,-11.77133,12.075792328321455,-24.80261703552736
P1108_18_SV_T1,-77.264076,-11.772274,12.502726279909739,-8.932903755681878
P1108_18_SV_T1,-77.26428200000002,-11.7738455,11.757451292714475,63.23606027445013
P1108_24_SV_T3,-77.2667243125,-11.769756625,14.587949134189255,-0.00015719777798040013
P1108_24_SV_T3,-77.26854946428571,-11.769237607142855,13.807439075232784,-40.32510404349847
P1108_24_SV_T3,-77.270485,-11.768891,14.294625786560541,-5.831359301920828
P1108_24_SV_T3,-77.27236532258064,-11.767979387096775,15.243557789111692,15.979863120405355
P1108_24_SV_T3,-77.2742456451613,-11.767067774193547,15.243598364867609,-7.551304651087776e-05
P1108_24_SV_T3,-77.276239,-11.7661835,15.89886458622215,-1.9689426803911945
P1108_24_SV_T3,-77.27823125806452,-11.76537487096774,15.668196863364113,-1.8581180102987105
P1108_24_SV_T3,-77.28009512903226,-11.765597935483873,13.64166314932756,-29.488342115030946
P1108_24_SV_T3,-77.281959,-11.765821,13.641652250252989,-5.599448513748939e-06
P1108_24_SV_T3,-77.28396744827586,-11.765759448275864,14.598332708626248,8.762623593866978
P1108_24_SV_T3,-77.28597590322579,-11.765714419354836,14.59506214194232,-0.481116755006326
P1108_24_SV_T3,-77.2879844516129,-11.76590070967742,14.6572503244325,-6.72389967437681
P1108_24_SV_T3,-77.28999300000002,-11.766087,14.657240486415114,-3.646526351985812e-06
P1108_24_SV_T3,-77.291403,-11.766487,10.664905293441377,-10.748293317278922
P1108_24_SV_T3,-77.292813,-11.766887,10.66489098583548,-2.227875643256993e-05
P1108_24_SV_T3,-77.2942375,-11.767278,10.747872711223648,0.4982485134316619
P1108_24_SV_T3,-77.295662,-11.767669,10.747858545710127,-2.117725557582162e-05
P1108_24_SV_T3,-77.29743872413793,-11.767286241379313,13.216476940881355,28.07250439154521
P1108_24_SV_T3,-77.29921951612904,-11.76694535483871,13.182218059005127,-1.3467374240905772
P1108_24_SV_T3,-77.30105725806452,-11.767190677419356,13.474504726665812,-18.8284363145184
P1108_24_SV_T3,-77.30289499999998,-11.767436,13.474492927702048,-6.844792892479744e-06
P1108_24_SV_T3,-77.304714,-11.767437,13.214784491271873,7.732620194621575
P1108_24_SV_T3,-77.306533,-11.767438,13.214784443121918,-1.68768110597739e-10
P1108_24_SV_T3,-77.30858461290323,-11.767094451612904,15.121155479496851,9.738520814542824
P1108_24_SV_T3,-77.31063622580646,-11.766750903225805,15.121173829665727,-1.1887063010362908e-05
P1108_24_SV_T3,-77.312383,-11.7653602,16.356810332199558,29.41315429891365
P1108_24_SV_T3,-77.31410799999998,-11.763894699999998,16.592818557202033,1.8317888913431373
P1108_24_SV_T3,-77.3150435,-11.761934,16.05906366725043,24.011268097644358
P1108_24_SV_T3,-77.31592825806452,-11.759950612903225,16.060719568253678,1.4457145839479042
P1108_24_SV_T3,-77.31689212903227,-11.758144806451616,15.119908297831152,-3.9979479193023617
P1108_24_SV_T3,-77.317856,-11.756339,15.11992957402217,-0.00015427225127950803
P1108_24_SV_T3,-77.318605,-11.7544165,15.269088481034448,6.7118190619638085
P1108_24_SV_T3,-77.319354,-11.752494,15.269102021114087,-0.0001331924008241003
P1108_24_SV_T3,-77.32057365517242,-11.75077003448276,15.56234832107296,-13.829879596938667
P1108_24_SV_T3,-77.32177867741936,-11.749035548387097,15.566583468918829,0.4851361387776478
P1108_24_SV_T3,-77.32277883870971,-11.747153774193555,15.741810597933659,6.7320750367719615
P1108_24_SV_T3,-77.323779,-11.745272,15.741833506778429,-0.00016022026176187865
P1108_24_SV_T3,-77.32315200000002,-11.744485000000001,7.406741510582492,65.44604993919376
P1108_24_SV_T3,-77.322525,-11.743698,7.406749511576183,7.934360955630382e-05
P1108_24_SV_T3,-77.32173399999998,-11.7423315,11.65585593152728,-8.413093855406373
P1108_24_SV_T3,-77.320943,-11.740965,11.655869978971891,0.00012183227987705437
P1108_24_SV_T3,-77.32104606451612,-11.738907580645161,15.286093543239884,-32.349885711775755
P1108_24_SV_T3,-77.32114912903226,-11.736850161290322,15.286093816979456,-2.0917607002957087e-05
P1108_24_SV_T3,-77.32204949999998,-11.7352505,13.554012369247316,-26.05065516891449
P1108_24_SV_T3,-77.32301351612902,-11.733685516129036,13.562173154481199,-2.2364275870784236
P1108_24_SV_T3,-77.32407125806452,-11.732148258064516,13.754999874009172,-2.873020077823924
P1108_24_SV_T3,-77.325129,-11.730611,13.755023800117517,-0.00014792050802725498
P1108_24_SV_T3,-77.32619555172414,-11.728867379310346,15.082228031352134,3.0500669108641887
P1108_24_SV_T3,-77.32720812903227,-11.727103451612905,15.015735934678608,1.5792735024572266
P1108_24_SV_T3,-77.32746506451612,-11.725055225806456,15.31373806892918,22.336521108216854
P1108_24_SV_T3,-77.327722,-11.723007,15.31373975756056,-5.143380883509962e-05
P1108_24_SV_T3,-77.327407,-11.720961827586207,15.34847505256968,15.578491655010565
P1108_24_SV_T3,-77.32712190322579,-11.718929032258064,15.226583498626573,-0.7568804847254569
P1108_24_SV_T3,-77.3272554516129,-11.717069516129033,13.83321431787238,-11.841802887959945
P1108_24_SV_T3,-77.327389,-11.71521,13.83321477607839,-2.698490487773597e-05
P1108_24_SV_T3,-77.32775500000002,-11.7130255,16.427483234900542,-5.2941027537567615
P1108_24_SV_T3,-77.328121,-11.710841,16.427486638186686,-7.234714132664521e-05
P1108_24_SV_T3,-77.32896777419354,-11.70889583870968,15.691385324956727,-13.770107528818246
P1108_24_SV_T3,-77.3298145483871,-11.706950677419355,15.691402301374366,-0.000145406853903296
P1108_24_SV_T3,-77.330956,-11.7052166,15.309753135130356,-9.717176058121652
P1108_24_SV_T3,-77.33211849999998,-11.7034976,15.299769897016047,-0.7086178936821739
P1108_24_SV_T3,-77.3335736,-11.701885,15.968885643419748,-7.9503609038507665
P1108_24_SV_T3,-77.33504959999998,-11.70028,16.027935720122553,-0.5405109854476109
P1108_24_SV_T3,-77.336198,-11.698470133333332,15.81211762557357,10.149231084985104
P1108_24_SV_T3,-77.337323,-11.696645633333333,15.815928396082622,0.7306959272555105
P1108_24_SV_T3,-77.33836866666667,-11.6946956,16.34454564101115,3.419810059777717
P1108_24_SV_T3,-77.33940866666667,-11.6927366,16.38447708314173,0.2355036243151289
P1108_24_SV_T3,-77.34009446666667,-11.690663733333333,16.169531722858565,9.516980480455686
P1108_24_SV_T3,-77.34075496666667,-11.688582733333336,16.171453113584256,0.6854845835823085
P1108_24_SV_T3,-77.3412974,-11.686566133333333,15.475277193974529,2.50899187549976
P1108_24_SV_T3,-77.34183139999998,-11.684554133333332,15.426746989300694,0.1877130419381388
P1108_24_SV_T3,-77.34220841935483,-11.683678451612902,7.0522495691991605,-8.292159546044049
P1108_24_SV_T3,-77.34257422580643,-11.682883935483868,6.4675465598616695,-1.4080497255450837
P1108_24_SV_T3,-77.34294003225806,-11.682089419354837,6.467549692998289,-6.155941406404963e-05
P1108_24_SV_T3,-77.34330583870968,-11.681294903225806,6.4675528258473705,-6.155277128527814e-05
P1108_24_SV_T3,-77.34407811111113,-11.679840444444444,12.165189853645687,-3.2037137313586754
P1108_24_SV_T3,-77.344952,-11.678221,13.592441559079655,-0.3810288701844797
P1108_24_SV_T3,-77.34565603225806,-11.676449548387096,14.10619268521257,6.587944187531832
P1108_24_SV_T3,-77.34636006451612,-11.674678096774194,14.106204542384779,-0.00012373055608350114
P1108_24_SV_T3,-77.3468574137931,-11.67291427586207,13.578872845227776,5.829498285054116
P1108_24_SV_T3,-77.34734,-11.671151,13.54680867195946,0.4327620314729188
P1108_24_SV_T3,-77.347319375,-11.6702319375,6.821845353306793,16.263268367959483
P1108_24_SV_T3,-77.34729875,-11.669312875,6.821845364231617,4.1698160766490125e-06
P1108_24_SV_T3,-77.347278125,-11.6683938125,6.821845375127008,4.169496574890631e-06
P1108_24_SV_T3,-77.34701553846153,-11.666867846153846,11.483597755967246,8.306795316129964
P1108_24_SV_T3,-77.34665121212122,-11.666112424242424,6.199688035920516,15.716458068689894
P1108_24_SV_T3,-77.34628393939394,-11.66542287878788,5.771315053124505,2.2655732460293234
P1108_24_SV_T3,-77.34547311538462,-11.664214730769231,10.72862326084221,5.767911256294937
P1108_24_SV_T3,-77.344501,-11.662818,12.543695911908396,0.9635563935506042
P1108_24_SV_T3,-77.34341549999998,-11.661767,11.093478547669413,11.048480130551326
P1108_24_SV_T3,-77.34233,-11.660716,11.093499787509263,0.00010844248306796088
P1108_24_SV_T3,-77.340882,-11.6595345,13.697402144143252,4.873004208351787
P1108_24_SV_T3,-77.339434,-11.658353,13.697436548560775,0.00011988491006320601
P1108_24_SV_T3,-77.337962,-11.657288000000001,13.30074798172495,3.3441944208843144
P1108_24_SV_T3,-77.33649,-11.656223,13.30078098020403,0.00010499709063793716
P1108_24_SV_T3,-77.335561,-11.656055,6.865909434103358,25.993081178301157
P1108_24_SV_T3,-77.334632,-11.655887,6.865913450194888,6.186883140912869e-06
P1108_24_SV_T3,-77.33373007692308,-11.655977384615385,6.589216086155665,16.304035951150624
P1108_24_SV_T3,-77.33282815384617,-11.656067769230768,6.589213963990238,1.889203417704266e-06
P1108_24_SV_T3,-77.33168928571428,-11.65630457142857,8.46153299703389,6.143923155446759
P1108_24_SV_T3,-77.33019499999997,-11.656761,11.376063145857055,5.335508128174908
P1108_24_SV_T3,-77.328731,-11.6573555,11.51835997826988,5.198686529009663
P1108_24_SV_T3,-77.327267,-11.65795,11.518338938142119,4.3402860086416695e-05
P1108_24_SV_T3,-77.3261105,-11.6587335,10.220140655441751,12.152890900427778
P1108_24_SV_T3,-77.324954,-11.659517,10.220121151116805,7.564635620838091e-05
P1108_24_SV_T3,-77.32394227586207,-11.66059596551724,10.870787917368972,12.764339271102287
P1108_24_SV_T3,-77.32292087096774,-11.661679193548384,10.941697039230911,-0.15921044112491245
P1108_24_SV_T3,-77.32176393548387,-11.662822096774194,11.942760953707015,-2.0305930035220854
P1108_24_SV_T3,-77.320607,-11.663965,11.942736580015874,0.00011796202556979551
P1108_24_SV_T3,-77.3190685,-11.664806,12.804970564925926,-16.07943302354499
P1108_24_SV_T3,-77.31753,-11.665647,12.804940979244867,7.390122330264148e-05
P1108_24_SV_T3,-77.31601950000002,-11.6661515,11.598444649882119,-10.33728604519365
P1108_24_SV_T3,-77.314509,-11.666656,11.598425760735335,3.182946498725414e-05
P1108_24_SV_T3,-77.313257,-11.6675445,11.23668489565248,17.09695257295779
P1108_24_SV_T3,-77.312005,-11.668433,11.236661302026393,8.718620526337872e-05
P1108_24_SV_T3,-77.310544,-11.669275,12.319832662612358,-5.452562066314557
P1108_24_SV_T3,-77.309083,-11.670117,12.319804888811527,7.602313654331283e-05
P1108_24_SV_T3,-77.3076725,-11.670990499999998,12.128228521734574,1.83145787187712
P1108_24_SV_T3,-77.306262,-11.671864,12.128201238279244,8.151631809028004e-05
P1108_24_SV_T3,-77.30433135483871,-11.672736903225806,15.453822783892601,-7.525811286932764
P1108_24_SV_T3,-77.30240070967744,-11.673609806451616,15.453782689387332,6.864387518135119e-05
P1108_24_SV_T3,-77.3008125,-11.674605,13.702509891683285,7.831301137587088
P1108_24_SV_T3,-77.29924493548387,-11.675621612903225,13.663452219057524,0.9006563016758236
P1108_24_SV_T3,-77.29762396774194,-11.676815806451616,14.741150724902244,3.4397763464615707
P1108_24_SV_T3,-77.296003,-11.67801,14.741110175689066,0.00011858141169796
P1108_24_SV_T3,-77.294622,-11.67925,13.61597471162837,5.563436335567573
P1108_24_SV_T3,-77.29324100000002,-11.68049,13.61594161858118,0.00012769545196533727
P1108_24_SV_T3,-77.29207825806448,-11.681880645161293,13.337762021326474,8.172100776073393
P1108_24_SV_T3,-77.29091551612903,-11.68327129032258,13.337735157144673,0.00014095403989244917
P1108_24_SV_T3,-77.28993412499999,-11.684796375,13.377070998863035,7.092748596296445
P1108_24_SV_T3,-77.2889656875,-11.6863310625,13.38766924023882,0.5035828207314808
P1108_24_SV_T3,-77.28802523076922,-11.687875384615385,13.343241825711615,0.9043134510646382
P1108_24_SV_T3,-77.287101,-11.689422774193547,13.302858632568906,0.4865432447097078
P1108_24_SV_T3,-77.28630600000002,-11.690979387096775,12.91547199268852,3.75222820767695
P1108_24_SV_T3,-77.285511,-11.692536,12.91545746517684,0.00012887154738905338
P1108_24_SV_T3,-77.2844975,-11.6939635,12.901874025951749,-8.237951942680809
P1108_24_SV_T3,-77.283484,-11.695391,12.901852345776508,0.0001384949231066912
P1108_24_SV_T3,-77.28243900000002,-11.696947000000002,13.820037730798822,1.4778617627280823
P1108_24_SV_T3,-77.28139399999998,-11.698503,13.82001427091211,0.000147906242375484
P1108_24_SV_T3,-77.280847,-11.7003105,13.989698922349751,16.823979157225914
P1108_24_SV_T3,-77.2803,-11.702118,13.989691544014207,0.00010198142666695276
P1108_24_SV_T3,-77.27977453125,-11.70405346875,14.861657804589006,1.6188546006041236
P1108_24_SV_T3,-77.2792490625,-11.7059889375,14.861650939295062,9.956744952432929e-05
P1108_24_SV_T3,-77.27878336666667,-11.7079305,14.800043578078535,1.6703251257825116
P1108_24_SV_T3,-77.27832686666667,-11.709873,14.791682884148411,0.2582252858097718
P1108_24_SV_T3,-77.27808062962963,-11.711982333333333,15.754915087934465,6.4380682238901565
P1108_24_SV_T3,-77.27787403225804,-11.714082741935485,15.658881677407589,1.01967324410208
P1108_24_SV_T3,-77.27776951612904,-11.71569887096774,12.017025697575152,1.8779777910494035
P1108_24_SV_T3,-77.277665,-11.717315,12.017025416884598,2.113664120884096e-05
P1108_24_SV_T3,-77.2773495,-11.719093,13.391895881775662,-6.233308018589753
P1108_24_SV_T3,-77.277034,-11.720871,13.391893355631984,6.220892674946299e-05
P1108_24_SV_T3,-77.27684049999998,-11.722592500000001,12.852080583840781,3.5759917339696017
P1108_24_SV_T3,-77.276647,-11.724314,12.852079624883798,3.8848052042794734e-05
P1108_24_SV_T3,-77.27640500000003,-11.7260875,13.277770916622133,-1.3294511436906191
P1108_24_SV_T3,-77.276163,-11.727861,13.277769420575394,4.832276692923188e-05
P1108_24_SV_T3,-77.275937,-11.72959,12.9352521617182,0.3167479044896311
P1108_24_SV_T3,-77.275711,-11.731319,12.935250855633495,4.520755746284522e-05
P1108_24_SV_T3,-77.27510749999998,-11.7329005,12.52843843582453,-13.193893249400508
P1108_24_SV_T3,-77.27450400000002,-11.734482,12.528429637721903,0.00010769816788069876
P1108_24_SV_T3,-77.27376077419355,-11.73597958064516,12.355793735904358,-5.428634988246074
P1108_24_SV_T3,-77.2730175483871,-11.737477161290322,12.355780920724044,0.00012230846149918762
P1108_24_SV_T3,-77.27235340000001,-11.738833266666667,11.160527954602012,0.29754006001829225
P1108_24_SV_T3,-77.2716949,-11.740179266666667,11.075156326885688,0.02381035303002932
P1108_24_SV_T3,-77.27090480000003,-11.741294733333335,10.073409172751674,-9.146932504940537
P1108_24_SV_T3,-77.27010530000003,-11.742393733333332,10.012692407415836,-0.7195312882831786
P1108_24_SV_T3,-77.26923673333333,-11.743680333333335,11.444674412528007,1.9976251895730288
P1108_24_SV_T3,-77.26836323333333,-11.744980333333334,11.547405011160214,0.12381451847920745
P1108_24_SV_T3,-77.2674916875,-11.7462731875,11.49529725685885,-0.08601677196861601
P1108_24_SV_T3,-77.26662028125,-11.74756553125,11.491561083115704,-0.006059188612425714
P1108_24_SV_T3,-77.26602428571428,-11.748937,11.060287618938329,10.383236323403537
P1108_24_SV_T3,-77.26549714285714,-11.75032825,11.011691512556801,2.695175959358864
P1108_24_SV_T3,-77.26525550000002,-11.751813125,11.157971769677491,11.300198401912212
P1108_24_SV_T3,-77.26503425,-11.7533046875,11.184729416018893,0.7895893880919687
P1108_24_SV_T3,-77.26490514285716,-11.754794857142857,11.097992499240263,3.4146244162962485
P1108_24_SV_T3,-77.26479907142857,-11.75628467857143,11.082523795251324,0.8610615261823682
P1108_24_SV_T3,-77.264455,-11.7578315,11.747716419850676,-8.298222815488543
P1108_24_SV_T3,-77.26410096774192,-11.759364806451616,11.665479452465785,-0.4520447934131085
P1108_24_SV_T3,-77.26384548387097,-11.760651903225806,9.729991960244297,1.740373950132977
P1108_24_SV_T3,-77.26359000000002,-11.761939,9.729990304304613,5.018104948817381e-05
P1108_24_SV_T3,-77.26350699999998,-11.763264,9.851060324297656,7.487812105227532
P1108_24_SV_T3,-77.263424,-11.764589,9.851060146538037,1.6859699201177136e-05
P1108_24_SV_T3,-77.2638635,-11.7656925,8.7893409653794,24.81061913426293
P1108_24_SV_T3,-77.264303,-11.766796,8.789336312395028,-7.779590060863484e-05
P1108_24_SV_T3,-77.2653485,-11.76782,10.744018830961947,23.685440340870066
P1108_24_SV_T3,-77.26639399999998,-11.768844,10.743998839018648,-0.00010667211387271892
P1108_24_SV_T3,-77.265465,-11.76946,8.151398300163564,-100.87599890218551
P1108_24_SV_T3,-77.26453599999998,-11.770076,8.151385783069582,5.959744864014738e-05
P1108_24_SV_T3,-77.26469900000002,-11.7712855,9.053260726632542,63.405124797922966
P1108_24_SV_T3,-77.264862,-11.772495,9.053260045231413,-3.268800298883434e-05
P1108_24_SV_T3,-77.26451,-11.7732595,6.2229070552861865,-31.778969449048773
